Date,기사제목,Close,Change,등락구분,label,주가 반영 Date
2021-01-01,"[낡은규제혁파①]""세계 최고 상속세율, 기업인에 사망선고""…재계, 상속세율 ...",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-01,[낡은규제혁파①]암세포 같은 낡은 규제가 한국 경제 혁신 막는다,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-01,머리카락 100배 얇은 초박막렌즈 개발…스마트폰 `카툭튀` 없앤다,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-01,"1월효과, 연말랠리 잇는다…증권가 ""실적개선·경기민감株 주목""",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-01,"[낡은규제혁파①]""세계 최고 상속세율, 기업인에 사망선고""…재계, 상속세율 ...",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-01,"갤럭시S21, 이번엔 티저영상 유출…“새로운 갤럭시가 기다리고 있다”",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-01,"[밑줄 쫙!] '국정농단' 대미 장식…특검, 이재용에 징역 9년 구형",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-01,"코스피 시총, 사상 최초 GDP 넘어선 듯…삼전 150조원 증가",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-01,[2021 경제기상도] 코로나에 갇혔던 韓경제…소의 뿔처럼 저돌적 돌파 기대,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-01,[반도체] 메모리값 강세 지속…파운드리 수요도 늘듯,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-01,[디스플레이] 더 선명해진 LED…프리미엄TV 시장 선점,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-01,"[가전] `집콕 수혜` 백색가전, 상반기까지 돌풍 예고",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-01,[스마트폰] 중저가 5G폰 라인업 확대…두자릿수 성장 노려,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-01,"애플 5G폰, 출시 두달새 삼성 年판매량 추월",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-01,주식부호 '1조클럽' 25명…김범수 카카오의장 순위 껑충,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-02,[장기자의 비사이드IT]크리스마스는 아이폰이 접수?,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-02,`애플카` LG전자의 야심작 `LG롤러블` 이달 첫선…어떻게 생겼나,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-02,`슈퍼리치` 재테크…스타PB가 조언하는 올해 주목할 테마,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-02,"""품질로 경쟁"" 선언 반년 만에…‘QNED’ 명칭 놓고 삼성-LG 신경전",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-02,4대그룹 시무식 4일 ‘온라인’ 개최…이재용 신년사 없을 듯,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-02,[장기자의 비사이드IT]크리스마스는 아이폰이 접수?,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-02,[주목!e스몰캡]살아나는 반도체 업황…기회 찾아온 ‘아이원스’,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-02,[유안타證 주간추천주]‘매출 반등 예상’…삼성전자·아모레퍼시픽·엔씨소프...,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,"[단독] 주린이, 삼성SDI로 몰리나…현대차 배터리 공급후보 낙점",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,"""삼성전자 여전히 저평가""…전문가 74%, 새해 톱픽 추천",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,"""삼성 패스로 연말정산을"" 전자서명시장 본격 진출",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,국내 5G 가입자 1천만 명 돌파..올해 대중화 단계,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,"[펀드와치] 사상 최고치 코스피, 레버리지 펀드 ‘껑충’",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,국내 5G 가입자 1천만 명 돌파..美 제재로 새해 5G폰 애플 1위?,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,[주간증시전망]어닝시즌 진입…'1월효과' 시동걸까,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,"""이재용 부회장 경영에 전념하게 해달라"" 靑 국민청원 등장",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,"[스페셜 리포트] 삼성 9명·포스코 6명…시가총액 증가 기업, 사장승진 많았다",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,코스피 주간 외국인 순매도 1위 '삼성전자',83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,코스피 주간 개인 순매수 1위 '삼성전자',83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,[주간추천주]업황 개선 기대株 러브콜…삼성전자·LS 등,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,"삼성·LG, 4분기 잠정 실적 발표 임박…코로나19 수혜 이어지나",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,"지난해 5G폰 1위는 화웨이, 2위는 애플..삼성 3위<SA>",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,"삼성전자, 국내 최고 수준 화력 '비스포크 인덕션' 신제품 출시",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,숫자로 보는 2020년 주식시장,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,[돈터뷰] 깡통 4번 차고 비로소 습득한 슈퍼개미 필살기,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,"[스페셜 리포트] 대기업 CEO의 자격…현대차 ""글로벌 전략"" LG ""디지털 역량""",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,"""이재용, 경영전념토록 선처"" 靑 청원에 1.9만명 동의",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,169만원 인덕션·벤츠보다 비싼 TV…초고가 가전 `초호황`,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,1000… 2000… 위기때 버팀목은 `실적장세`,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,"메리츠證 ""지금은 대세상승 초입…2023년까지 구조적 상승장""",83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,1천 고지 앞둔 코스닥…반도체·바이오가 견인,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-03,황소가 된 개미 `주가 3000시대` 연다,83000.0,0.024691358024691468,True,1.0,2021-01-04
2021-01-04,"김기남 삼성전자 부회장 신년사 ""2021년은 변화 대응하고 미래 준비하는 원년...",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"[신년사]김기남 삼성전자 부회장, ""삼성만의 지속가능경영 발전시키자""",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"삼성전자, 업황 회복·유동성 유입…목표가 20%↑-하이",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"삼성전자, 실적 줄어도 목표가 오른다? 이유는",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"삼성전자, 에너지 소비효율 1등급 상업용 에어컨 확대",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"SK텔레콤, AI로 시작하고 끝낸다 `빅테크` 속도",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"""늘어난 배당성향, 코스피 3000 발판""",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"한달 빨라진 삼성전자 언팩행사, 14일 `요술봉 든 괴물폰` 나온다",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,`최고가 랠리` 삼성전자 목표주가 10만원 나왔다,83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"삼성전자, 5G를 넘어 6G까지 선점…시스템반도체 133조 공격적 투자",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"이재용 ""삼성, 협력사와 손잡고 시스템반도체 신화 쓸것""",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"새해 재테크 전략 PB 100명의 조언…""주식 비중 늘려라""",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"""사실상 안방인데도…"" 애플에 밀려 2위 씁쓸한 삼성",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"""2021년 미니 LED TV시대…세진티에스, 삼성전자 핵심 공급업체로 주목""",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,신축년 대세 `바로 나!`…컬러풀 `주방 가전` 쏟아진다,83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,`황소의 해` 힘찬 개장…코스피 3000 눈앞,83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,이재용식 승어부 첫발은 협력사와 `상생`,83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"[재계가 뛴다] 소처럼 우직하게…기업, 올해도 위기돌파 앞장선다",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"고객 선택 받는건 오직 기술 경쟁력 ""어려워도 우수인재 투자 계속할 것""",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"""기업 영업익 30%이상 증가…최고 3300 갈수도""",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"SK이노 21% 폭등, LG화학·삼성SDI `최고가`…새해 랠리 첫 주자",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"황성우 삼성SDS 사장 ""코로나19에도 디지털 전환은 계속…IT 기술 활용해 고객...",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"삼성전자, 반도체 업황 회복 효과…목표가 20%↑-하이",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,최고 기술장인 `삼성명장` 9명 선발,83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"아이폰12 잡으러 출격…삼성, 15일 갤럭시S21 조기등판",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,[스톡톡스]“코스피 1분기는 상승세 유지…반도체·자동차 주목”,83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,삼성과 40년 걸어온 협성회…매출 '1조 클럽' 회원사도 9곳 '동반 성장',83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"[인터뷰]양향자 ""중대재해법, 산업계 `KS마크` 도입으로 풀자""",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,이색 테마 적용된 상업시설 ‘브리티시 고덕’ 뛰어난 가시성과 높은 집객력 ...,83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"""美 '중국군 통제 기업' 투자금치 조치…국내 3622억원 유입""",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,[스톡톡스]“개미의 힘…이번 주 코스피 3000 갈 수도”,83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,'소띠 해 첫 날 나타난 황소'…동학개미가 고삐 쥐었다,83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"[스톡톡스] “긍정 재료 선반영, 펀더멘털 괴리 유의해야”",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,[코스피 마감]1조 담은 동학개미 덕에…신축년 첫날 2944선 '기염',83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,'동학개미' 덕에…2021년 개장일 코스피 상승 출발,83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,코스피 첫 거래일 사상 첫 '2900선' 돌파…동학개미의 힘,83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"[스톡톡스]""테슬라 판매·반도체 수출 호조…코스피 더 간다""",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"""이재용 놔달라” 靑 국민청원에 3만7000여명 동의",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,'신축년' 슈퍼사이클에 주성 등 반도체 장비 '주목',83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,전기차株가 받치고 반도체가 끌어올리니 …코스피 '2930선',83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"""3000 고지가 보인다""…코스피 상승폭 확대해 2940선 돌파",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"[PB100 서베이]③""한국주식은 반도체, 해외주식은 신재생에 주목""",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"[PB100 서베이]③""한국주식은 반도체, 해외주식은 신재생에 주목""",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,미니 LED·마이크로LED·OLED…새해 TV시장 신제품 '격돌',83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,5대 그룹 새해 핵심 경영 키워드 '고객 중심·사회적 책임',83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"""차·화·전이 열일 했다""…코스피 2940선 주역",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,'이재용 승어부' 첫 발…협력사와 평택 파운드리공장 찾아 '상생 다짐',83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"삼성, 언팩 초대장 드디어 공개…혁신적인 카메라 예고",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"삼성·LG, 새해 경영 핵심 키워드는 '고객'(종합)",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"이재용 부회장 ""새로운 삼성 도약…시스템반도체 신화 만들자""",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,"삼성, 최고기술전문가 '삼성명장' 9명 선정…디플·SDI 첫 선발",83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-04,통신3사 `랜선 시무식`…신년 화두는 AI·고객,83900.0,0.010843373493975905,True,1.0,2021-01-05
2021-01-05,"中, 지난해 5G 스마트폰 출하량 1억5000만대 돌파..애플이 점령",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,오늘의 부고 종합,82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,코스피 3000 시간문제? 3가지 리스크 반드시 염두에 둬라,82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"매경이 전하는 세상의 지식(매-세-지,1월5일)",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"뇌 기억유지법 연구 한국 논문, 네이처에",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"취업 축하땐 밝게, 급전 고객엔 안타까운 표정…사람 닮은 AI은행원 3월 등장",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"이재용, 더 바빠진 현장경영",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,[2021 신년기획 미래산업] 훅 들어온 AI시대…차세대 동력 잡아야 글로벌 리더,82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"""대형주만 오르네""…코스피 시총 톱10 비중 50% 육박",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"[아이티라떼] 충전기 없애는 애플·삼성…환경보호냐, 환경파괴냐",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,`삼성판 현대오토에버` 될까…삼성SDS 하루새 14% 급등,82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"삼성전자, AI 탑재 세탁기·건조기 CES 출품…美시장 본격 공략",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"삼성이 지원한 정원석 연구팀, 자폐·치매치료 새 전기 마련",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,삼성 `비스포크` 美시장 본격 진출,82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"애플 34배, 퀄컴 20배…`8만전자` 삼성, 여전히 배고파",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"삼성전자, SAMSUNG이 그리는 AI 빅피처",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"삼성물산 패션부문, 삼성전자와 공동 마케팅",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,`10만전자`도 부족하다? 삼성전자 목표가 줄상향,82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"시가총액 500조원 시대 연 삼성전자, 목표가 11만원 등장…시총 600조 의미",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"삼성전자, `갤럭시 캠퍼스 스토어` 오픈…대학·대학원생 특별 혜택",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"정경심 항소심, '특검과 설전' 이재용 파기환송심 재판부에 배당",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"엔씨, 백만소프트의 꿈 실현할까…신작 모멘텀 ‘다수’",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,[부음] 소수길씨 별세 외,82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,갤럭시Z플립 혁신성 일본서도 인정,82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"정경심 2심, 이재용 국정농단 파기환송심 재판부가 맡는다",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,김진욱 초대 공수처장 후보자 재산 18억…소유 부동산은 없어,82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"유경PSG좋은생각자산배분형 펀드, 저평가株 담았더니 1년 수익률 50%",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,신년사 키워드로 본 신축년 기업 전략…`고객·성장` 우선,82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"""슈퍼사이클 온다""…증시문 두드리는 반도체 장비업체들",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,반도체 슈퍼사이클 다시 탄다…올해 수출 1000억달러 재돌파(종합),82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"'경영권 불법 승계 의혹' 이재용 재판, 코로나19 확산에 연기",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"코스피, 외국인 '팔자' 속 장 초반 보합권 출발",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"코스피, 1조원 개인 순매수에 상승 반전…`2960선`",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,[코스피 마감]1.6% 올라 2990선대…'3000 고지' 코앞,82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,'갤럭시Z플립' 日 닛케이 선정 최우수 제품에,82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,올해 재계 이슈 키워드는 'HAPPINESS',82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"삼성 지원 받는 국내 연구팀, '뇌 기억 방식' 밝혀내…""새 치료법 열리나""",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,대학생·대학원생을 위한 ‘갤럭시 캠퍼스 스토어’ 오픈,82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"카카오, 카카오엔터·브레인이 주도…車·아파트·가전 `스마트영토` 확장",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"삼성전자, ‘비스포크’ 돌풍 미국서 이어 간다",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"삼성전자, 사업부별 PER 각각 적용…목표가 11.1만원-하나",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"'8만전자' 된 삼성전자, 시총도 500조원 돌파",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"삼성전자, 밸류에이션 매력·배당확대 기대...목표가↑-하나",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,일주일 앞으로 다가온 CES2021…주요 대기업 중 삼성·LG 참가에 관심'주목',82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-05,"삼성물산 패션, ‘삼성전자 세일페스타’ 마케팅 진행",82200.0,-0.020262216924910592,False,-1.0,2021-01-06
2021-01-06,"500조 뚫은 삼성전자, `자율주행` 빅 웨이브에 `주목`",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"삼성전자, 가전을 나답게 맞춘 '비스포크'…100만대 팔렸다",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,국내농구 장악한 2세스타 전성시대,82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"사상 첫 코스피 3000 맛만 본 동학개미, 2조 넘게 샀지만 하락 마감 [종합]",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,가업승계 상속세부터 손질…분납기간·공제대상 늘릴 듯,82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"[단독] 김진욱, 증여세 250만원 `지각 납부`",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"매경이 전하는 세상의 지식 (매-세-지, 1월 6일)",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,삼성 '사업지원TF' 감시강화 곧 논의…이건희 차명재산 출연 가능성도,82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"전기차 한 번 충전에 800㎞ 가는 전고체 배터리… 도요타, 상용화 선전포고에...",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"매일경제-해피칼리지, ‘2021 CES 디브리핑 세미나’ 온라인 라이브로",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,코스피 꿈의 3000 찍었다,82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"코스피 3000 시대, 반도체 끌고-인터넷·배터리·바이오 밀고",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"코로나19로 촉발된 가전의 진화 ‘위생·인테리어·홈엔터’가 키워드, 가전으...",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,새해에 반도체 ‘빅사이클’ 온다? 수요 느는데 재고↑ 스마트폰 시장 회복 호...,82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,[단독] `특허 전문가` 김창식 美변호사 삼성디스플레이 구원투수 등판,82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"전 세계 2억명 함께한 삼성헬스, `걸음수 도전 기능` 업그레이드",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"`10만전자` 노리는 삼성 이재용 ""몇백배 책임감 가져야""",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"삼성전자, `비스포크` 누적 출하량 100만대 돌파",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,코스피 27% 차지한 `삼성전자 쏠림` 벗어날때,82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"승현준 삼성리서치 소장 ""보다 나은 일상의 핵심은 최적의 기술""",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"코스피 3000 시대, 반도체 끌고-인터넷·배터리·바이오 밀고",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"[단독]이재용 삼성 부회장, 수원 찾아 차세대 이동통신 사업 점검",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"""황소장서 나만 소외될라""…키움證 하루 신설계좌만 4만개",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,1년만에 20만원대…삼성SDS 백신유통 진출에 지배구조 기대감,82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"이재용 ""선두기업으로서 몇백배 책임감 갖자""…현장경영 박차",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,개미 1.6조 '사자' 공세에도 코스피 보합권…3000선 턱밑 공방,82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,"코스피, 외인·기관 매도에 3000선 하회…보합권 등락",82900.0,0.008515815085158085,True,1.0,2021-01-07
2021-01-06,[코스피 마감]3000 뚫었지만 결국 하락…2970선 아래로,82900.0,0.008515815085158085,True,1.0,2021-01-07
